content_id,content_name,img_url,limit_age,blank,company_name,production_date,url,Category,introduction
M000232933,박쥐,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20190524/M000232933.jpg/dims/resize/480,Nineteen,134분,,2009,https://www.tving.com/contents/M000232933,로맨스,"뱀파이어가 된 신부, 친구의 아내를 탐하다 정체불명의 피를 수혈 받고 뱀파이어가 된 신부 ‘상현’. 피를 원하는 욕구와 신앙심 사이에서 갈등하던 그는 우연히 어린 시절 친구 ‘강우’와 그의 아내 ‘태주’를 만나면서 인간적 욕망에까지 눈뜨게 된다. 상현은 태주의 묘한 매력에 빠져 쾌락을 갈구하고 태주는 히스테리컬한 시어머니와 무능력한 남편에게 억눌렸던 욕망을 깨워준 상현에게 집착한다. 점점 더 대담해져만 가던 둘의 사랑은 급기야 상현이 뱀파이어라는 사실을 알게 된 태주가 자신의 남편을 죽이자고 제안하고, 상현이 제안을 받아들이면서 새로운 국면에 접어드는데... 살인을 부르는 치명적 유혹! 한치 앞을 알 수 없는 이들의 사랑, 과연 그 끝은 어떻게 될까."
M000367636,어린 신부,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240110/0100/M000367636.jpg/dims/resize/480,Twelve,116분,,2004,https://www.tving.com/contents/M000367636,로맨스,"가슴 설레는 앙큼상큼한 여고생 보은…둘은 보은 할아버지에게서 날벼락 같은 명령을 받게 된다. 둘이 결혼해야 한다는 것!! 평소 둘이 결혼하는 게 소원이었던 할아버지의 병세가 악화되자 24세 상민과 16세 보은은 어쩔수 없이 결국 결혼을 하고야 만다.
순진한 여고생 보은, 24세 늙다리 상민 몰래 야구부 주장에게 빠지다!!
설마 바람 쑝?
결혼을 하긴 했지만 첫 키스도 못해본 16살 어린 신부를 어떻게 할 수도 없는 상민, 게다가 유부남 도장까지 찍혔으니 작업 길도 꽉꽉 막혀있다. 애타고 아쉬운 마음이야 하늘을 찌르지만 결혼생활에 충실하고, 보은이 뒷바라지도 해주려고 마음먹은 상민! 그런데 이게 웬일? 보은이는 신혼 여행을 떠나는 공항에서 도망간다. 제주도에서 나홀로 외로운 밤을 보내는 상민의 눈에는 신혼 부부들이 굉장히 거슬리는데, 같은 시간 보은은 평소 마음에 있던 야구부 주장 정우와 꿈에 그리던 데이트를 하게 된다.
바람난 어린신부 보은, 황당한 조금 덜 어린 신랑 상민!!
결국 결혼 땡?"
M000369913,[극장판] 짱구는 못말려 22기  - 정면승부! 로봇 아빠의 역습,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240102/0645/M000369913.jpg/dims/resize/480,All,더빙판,96분,2015,https://www.tving.com/contents/M000369913,애니메이션,"어느 날, 로봇이 되어 돌아온 짱구 아빠! 짱구는 그 동안 영화에서만 봤던 슈퍼히어로가 되어 특별한 능력을 보여주는 로봇 아빠가 자랑스럽다. 그러나 갑자기 무시무시한 모습으로 변하는 로봇 아빠와 함께 떡잎마을을 무너뜨리려는 거대한 음모가 드러나는데… 과연, 로봇 아빠와 짱구 가족은 마을의 평화를 지켜낼 수 있을까? 가족의 운명을 건 거대한 전쟁이 시작된다!"
M000369047,"날, 보러와요",https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20220828/M000369047.jpg/dims/resize/480,Nineteen,90분,,2016,https://www.tving.com/contents/M000369047,미스터리,"대낮 도심 한복판, 강수아(강예원)는 이유도 모른 채 정신병원에 강제이송, 감금된다.
강제 약물 투여와 무자비한 폭력 속에 시달리던 수아는 이 곳에서의 끔찍한 일들을 세세하게 기록하기 시작한다.

그로부터 일년 뒤, 시사프로 ‘추적24시’ 나남수(이상윤)PD에게 수첩이 배달된다.
나PD는 믿기 힘든 사건들이 기록된 이 수첩의 진실을 밝히고자 강수아를 찾아갔지만, 그녀는 현재 살인사건 용의자로 수감되어 있다.

합법적 감금, 그 이면에 숨겨진 충격적 진실!!!
과연 무엇이 사실이고 무엇이 거짓일까?"
M000146254,연애담,https://image.tving.com/upload/cms/caim/CAIM2100/M000146254.jpg/dims/resize/480,Nineteen,99분,,2016,https://www.tving.com/contents/M000146254,로맨스,"더할 나위 없이 따뜻했던
우리의 연애담을 들려드립니다.
미술을 공부하는 윤주(이상희).
졸업 전시를 준비하던 중 자꾸 눈길이 가는 한 사람을 만나게 된다.
살짝 마주친 눈빛에서 느껴진 따뜻함에
윤주는 점점 마음이 이끌리기 시작한다.
 
아르바이트를 하며 꿈을 찾아가는 지수(류선영).
 추운 겨울 어느 날, 나를 따뜻하게 바라봐주는 한 사람을 만나게 된다. 
 얼마 후, 그 사람을 다시 만난 지수는 
 그 사람에게 마음을 이어나가려 손을 내밀어 본다. 
 
 두 사람의 마음이 이어진 가장 행복하고 따뜻했던 이 순간은 정말 영원할 수 있을까..."
M000057104,개들의 전쟁,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240213/0225/M000057104.jpg/dims/resize/480,Nineteen,97분,,2012,https://www.tving.com/contents/M000057104,드라마,"한번만 더 인사하면 개다!

터미널 앞 다방을 아지트 삼아 어깨에 힘주고 다니며 한적한 시골 마을을 주름잡는 상근 패거리.

이들에겐 세상 전부나 다름 없었던 동네를 차지했던 영광의 시절도 잠시, 형님 세일의 갑작스런 귀환으로 2년 전 굴욕과 복종의 어두운 기억이 다시금 현실이 된다. 빠따 맞던 과거로는 죽어도 돌아가고 싶지 않지만 아직 형님이 두려운 상근 패거리.. 짖을 순 있어도 물기 쉽지 않았던 ‘개들’은 자존심과 의리를 지키기 위해 선택한 마지막 전쟁에서 성난 이빨을 드러낼 수 있을까?"
M000368407,명탐정 코난 : 미궁의 십자로 - 극장판 7기,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20220725/M000368407.jpg/dims/resize/480,,107분,,애니메이션,https://www.tving.com/contents/M000368407,더빙판,"무대를 전작의 런던에서 일본 역사와 전통이 고스란히 담겨 있는 교토로 옮긴 시리즈 7번째 작품. 
  
오사카와 도쿄, 그리고 교토에서 유명한 문화재 도굴단인 ′겐지보타루′의 일원들이 연이어 살해되는 사건이 일어난다. 교토를 방문하고 있던 코난 일행은 그 곳에서 겐지보타루의 소행으로 추측되는 불상 도난 사건을 전해듣고 살인 사건과 연관지어 수사를 시작한다.수사를 위해 고조 다리를 찾은 코난은 그 곳에서 고교생 탐정 헤이지를 만나고, 그와 함께 사건을 조사하기로 하는데..."
M000364388,글래디에이터：레전드 워리어,https://image.tving.com/upload/cms/caim/CAIM2100/M000364388.jpg/dims/resize/480,Fifteen,,,액션,https://www.tving.com/contents/M000364388,95분,"네로 황제가 통치하던 시대의 로마는 파르티아의 침략으로 점령 당할 위기에 처하고, 아르메니아의 눈 덮인 산에 고립된 로마 파이투스 장군 부대의 병사들은 추위 속에 천천히 죽어간다. 시리아에 주둔한 나머지 로마군은 불과 2주밖에 행군을 못하고 파르티아의 정찰대는 로마군을 습격하러 산으로 몰려온다. 로마군의 지원군 병사 노레노는 코르불로 장군에게 도움을 청하는 서신을 전달할 임무를 맡고 가파른 협곡을 오른다. 불가능해 보이는 임무를 홀로 지게 된 노레노는 머나먼 여정을 통해 삶에서 중요한 가치를 깨닫고 목적지를 향해 한 발 더 내딛는다."
M000341533,검객,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20241121/0615/M000341533.jpg/dims/resize/480,Fifteen,100분,,2020,https://www.tving.com/contents/M000341533,액션,"광해군 폐위 후, 스스로 자취를 감춘 조선 최고의 검객 ‘태율’(장혁).
한편, 조선을 사이에 둔 청과 명의 대립으로 혼란은 극에 달하고,
청나라 황족 ‘구루타이’(조 타슬림)는 무리한 요구를 해대며 조선을 핍박한다.

백성들의 고통이 날로 더해가던 중, ‘구루타이’의 수하들에 의해 태율의 딸이 공녀로 잡혀가고 만다. 세상을 등진 채 조용히 살고자 했던 조선 최고의 검객 ‘태율’은 딸을 구하기 위한 자비 없는 검을 휘두르기 시작하는데..."
M000309735,포화속으로,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240820/0525/M000309735.jpg/dims/resize/480,Twelve,120분,,2010,https://www.tving.com/contents/M000309735,드라마,"1950년 6월 25일 새벽 4시. 아무도 예상하지 못했던 한국 전쟁이 시작된다. 압도적인 화력으로 무장한 북한군은 파죽지세로 남쪽으로 진격을 거듭하고, 남한군의 패색은 짙어져만 간다. 전 세계가 제 3차대전의 공포에 휩싸이자 UN은 엄청난 수의 연합군을 대한민국에 파병할 것을 결정한다. 이미 더 이상 물러설 곳이 없는 남측은 연합군의 도착을 기다리며 낙동강 사수에 모든 것을 내걸고 남은 전력을 그곳으로 총집결 시킨다. 

포항을 지키던 강석대의 부대도 낙동강을 사수하기 위해 집결하라는 명령을 받는다. 하지만 이제 전선의 최전방이 되어버린 포항을 비워둘 수는 없는 상황. 강석대는 총 한 번 제대로 잡아 본 적 없는 71명의 학도병을 그곳에 남겨두고 떠난다. 유일하게 전투에 따라가 본 적이 있다는 이유로 장범이 중대장으로 임명되지만, 소년원에 끌려간 대신 전쟁터에 자원한 갑조 무리는 대놓고 장범을 무시한다. 총알 한 발씩을 쏴보는 것으로 사격 훈련을 마친 소년들은 군인들이 모두 떠난 포항에서 앞으로 어떤 일이 벌어질 지 모른 채 석대의 부대가 다시 돌아오기만을 기다리는데..."
M000369969,[극장판] 짱구는 못말려 18기 - 초시공! 태풍을 부르는 나의 신부,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240102/0645/M000369969.jpg/dims/resize/480,All,더빙판,97분,2011,https://www.tving.com/contents/M000369969,애니메이션,"이번엔 짱구가 미래로 간다! 미래에서 엄청난 일이 벌어졌다!!! 돈이라면 나쁜 짓도 마다하지 않는 황금왕. 그는 하나밖에 없는 딸도 사업에 이용하려고 한다. 황금왕의 딸 다미의 약혼자는 바로 어른이 된 짱구. 황금왕에 의해 바이오코팅된 어른짱구는 밝은 세계를 되찾기 위해 다미에게 5살의 짱구를 데려와달라고 부탁한다. 다미를 따라 미래로 온 짱구와 친구들에게는 미래 세계가 낯설기만 하다. 그리고 그들은 미래에 있는 자신과 만난다. 한편, 황금왕은 어른짱구를 없앤 후, 다미를 어른철수와 결혼시키려고 한다. 그 계획을 막는 짱구와 친구들. 과연 어른짱구는 다시 밝은 세계를 되찾을 수 있을까? 짱구와 친구들은 다시 현재 세계로 돌아올 수 있을까?"
M000371574,명탐정 코난：눈동자 속의 암살자 - 극장판 4기,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20230207/M000371574.jpg/dims/resize/480,Twelve,96분,,애니메이션,https://www.tving.com/contents/M000371574,더빙판,란은 신이치와 트로피컬 랜드에서 함께 보냈던 즐거운 한 때를 회상하고 있던 중 코난의 전화를 받는다. 코난에게 다시 한 번 그곳에 놀러가자고 말하지만 코난은 하필 그날 작아진 탓에 그 부탁을 들어줄 수가 없어 마음이 무겁다. 친구들과 함께 시간을 보내고 있던 코난은 근처에서 발생한 형사 저격사건을 목격하게 된다. 코난이 형사에게 범인에 관해 묻지만 형사는 오른손으로 가슴을 움켜쥐고서 숨을 거두고 마는데...
M000364755,명탐정 코난：비색의 탄환 - 극장판 24기,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240605/0010/M000364755.jpg/dims/resize/480,Twelve,더빙판,110분,2021,https://www.tving.com/contents/M000364755,애니메이션,"위험천만한 아카이 일가, 대집결! 
그들이 모두 모일 때, 운명은 뒤바뀐다!

전 세계인의 축제 WSG(World Sports Games)의 개최를 앞둔 일본. 
이를 기념해 시속 1,000km를 자랑하는 진공 초전도 리니어의 개통이 발표된다. 
모두가 이를 주목하는 가운데, WSG의 공식 후원사 대표들이 연쇄 납치를 당하고, 
코난은 이 사건이 15년 전 미국 보스턴에서 발생한 
WSG 연쇄 납치 사건과 관련이 있다는 것을 밝혀내는데...
이를 지켜보는 아카이 슈이치와 FBI, 
그리고 절대로 만나서는 안 될 위험천만한 가족이 모인다. 
  
시속 1,000km로 질주하는 진공 초전도 리니어, 
범인과의 목숨을 건 마지막 결판이 펼쳐진다!"
M000289433,바람피기 좋은 날,https://image.tving.com/upload/cms/caim/CAIM2100/M000289433.jpg/dims/resize/480,Nineteen,103분,,2007,https://www.tving.com/contents/M000289433,드라마,"언제나 무슨 일이 있어도 당황하지 않는 에브리데이 대담 명랑 유부녀 ‘이슬’(김혜수). 하늘이 두 쪽 나도 몸매의 라인과 본심은 절대 내보이지 않는 내숭 100단의 유부녀 ‘작은새’(윤진서)는 은밀한 대화(?)가 그리워 남편 몰래 바람을 피우기 시작한다. 그런 그녀들은 남성미 넘치고 저돌적인 증권맨 ′여우두마리(이종혁)′와 개념무탑재 훈남 대딩 ′대학생(이민기)′를 ′비밀 애인′으로 만나고 있다. 밤이나 낮이나 꽁꽁 숨겨야 할 연애지만 금지된 만큼 더욱 뜨겁고, 알 거 다 아는 선수들인 만큼 예측불허(?)의 밀고 당기기도 몹시 즐겁기만 하다~. 푹 퍼진 일상에 통통 튀는 활력을 찾은 그녀들. 그러나 그녀들의 ‘제대로 바람 든 연애’는 세상 모든 태풍과 허리케인이 합쳐도 못 당할 소동을 몰고 오는데..."
M000280733,응징자,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240110/0210/M000280733.jpg/dims/resize/480,Nineteen,102분,,2013,https://www.tving.com/contents/M000280733,스릴러,"우리가 친구였던 적이 단 한번이라도 있었냐?
고등학교 동창인 준석과 창식은 20년 뒤 우연히 재회한다. 단 하루도 잊을 수 없었던 친구를 만난 준석, 그리고 과거의 일은 까맣게 잊은 창식. 준석은 자신의 삶을 망가뜨린 창식이 행복하게 사는 모습을 보니 참아왔던 분노가 치밀고... 20년 전 하지 못한 그날의 악행에 대한 응징을 시작한다. 

우정 대신 증오만이 남은 두 친구의 재회, 
그리고 가해자와 피해자를 넘나드는 쫓고 쫓기는 복수! 
괴물이 되어버린 두 남자에겐 과연 무슨 일이 있었던 것일까?"
M000376580,소년들,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240205/0044/M000376580.jpg/dims/resize/480,Fifteen,123분,,2023,https://www.tving.com/contents/M000376580,드라마,"이것이 무슨 수사여? 똥이제!

1999년 전북 삼례의 작은 슈퍼마켓에서 강도 살인 사건이 발생한다.
경찰의 수사망은 단번에 동네에 사는 소년들 3인으로 좁혀지고,
하루아침에 살인자로 내몰린 이들은 영문도 모른 채 감옥에 수감된다.

이듬해 새롭게 반장으로 부임 온 베테랑 형사 ′황준철′(설경구)에게
진범에 대한 제보가 들어오고, 그는 소년들의 누명을 벗겨주기 위해 재수사에 나선다.
하지만 당시 사건의 책임 형사였던 ′최우성′(유준상)의 방해로
모든 것이 수포로 돌아가고, ′황반장′은 좌천된다.

그로부터 16년 후,
′황반장′ 앞에 사건의 유일한 목격자였던 ′윤미숙′(진경)과 소년들이 다시 찾아오는데…"
M000370011,공조2：인터내셔날,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240529/0543/M000370011.jpg/dims/resize/480,Fifteen,128분,,2022,https://www.tving.com/contents/M000370011,액션,"공조 이즈 백! 이번엔 삼각 공조다!

남한으로 숨어든 글로벌 범죄 조직을 잡기 위해
새로운 공조 수사에 투입된 북한 형사 ‘림철령’(현빈).
수사 중의 실수로 사이버수사대로 전출됐던 남한 형사 ‘강진태’(유해진)는
광수대 복귀를 위해 모두가 기피하는 ‘철령’의 파트너를 자청한다.

이렇게 다시 공조하게 된 ‘철령’과 ‘진태’!
‘철령’과 재회한 ‘민영’(임윤아)의 마음도 불타오르는 가운데,
‘철령’과 ‘진태’는 여전히 서로의 속내를 의심하면서도 나름 그럴싸한 공조 수사를 펼친다.
드디어 범죄 조직 리더인 ‘장명준’(진선규)의 은신처를 찾아내려는 찰나,
미국에서 날아온 FBI 소속 ‘잭’(다니엘 헤니)이 그들 앞에 나타나는데…!

아직도 짠내 나는 남한 형사,
여전한 엘리트 북한 형사,
그리고 FBI 소속 해외파 형사까지!
각자의 목적으로 뭉친 그들의 짜릿한 공조 수사가 시작된다!"
M000369266,명탐정 코난：천국으로의 카운트다운 - 극장판 5기,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20231122/0527/M000369266.jpg/dims/resize/480,Twelve,97분,,애니메이션,https://www.tving.com/contents/M000369266,더빙판,"일본에서 가장 높은 빌딩이라는 쌍둥이 빌딩에 들른 코난 일행은 그곳에서 빌딩 건설을 둘러싼 비밀이 있다는 것을 알게 된다. 첫번째 살인 사건이 일어나는 동안 정체불명의 포르쉐가 빌딩 근처에 나타나고, 코난은 그 차가 검은 조직의 것이라고 확신한다. 한편 의식을 잃은 쉐리는 매일밤 누군가와 연락을 취하는데..."
M000248933,봉오동 전투,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20231127/1612/M000248933.jpg/dims/resize/480,Fifteen,134분,,2019,https://www.tving.com/contents/M000248933,액션,"임무는 단 하나! 달리고 달려, 일본군을 죽음의 골짜기로 유인하라!

1919년 3.1운동 이후 봉오동 일대에서 독립군의 무장항쟁이 활발해진다.
 
일본은 신식 무기로 무장한 월강추격대를 필두로 독립군 토벌 작전을 시작하고,
독립군은 불리한 상황을 이겨내기 위해 봉오동 지형을 활용하기로 한다.
 
항일대도를 휘두르는 비범한 칼솜씨의 해철(유해진)과 발 빠른 독립군 분대장 장하(류준열)
그리고 해철의 오른팔이자 날쌘 저격수 병구(조우진)는
빗발치는 총탄과 포위망을 뚫고 죽음의 골짜기로 일본군을 유인한다.
 
계곡과 능선을 넘나들며 귀신같은 움직임과 예측할 수 없는 지략을 펼치는 독립군의 활약에
일본군은 당황하기 시작하는데...
 
1920년 6월, 역사에 기록된 독립군의 첫 승리
봉오동 죽음의 골짜기에 묻혔던 이야기가 지금부터 시작된다."
M000125288,명탐정 코난 : 천공의 난파선 - 극장판 14기,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20151224/M000125288.jpg/dims/resize/480,All,더빙판,98분,2010,https://www.tving.com/contents/M000125288,애니메이션,명쾌한 추리와 시원한 액션으로 사건을 해결했던 코난. 이번에는 세계 최대 비행선에서 벌어지는 사건에 휘말리게 된다. 살인 박테리아로 위협하는 테러리스트 조직 ‘붉은 샴고양이’. 보석을 훔치며 코난과 두뇌대결을 펼치는 ‘괴도키드’. ‘붉은 샴고양이’가 진짜 노리는 것은? ‘괴도키드’가 훔치는 것은 보석? 아니면 미란이의 마음? 스릴 넘치는 액션과 반전이 거듭되는 운명의 삼각대결!
M000377331,대치동 스캔들,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240719/0720/M000377331.jpg/dims/resize/480,Fifteen,108분,,2024,https://www.tving.com/contents/M000377331,드라마,"유명해지고 싶었어요. 그래서 대치동 들어왔어요

무뚝뚝하지만 실력있는 대치동 학원 국어 강사 ′윤임′
윤임이 담당하는 중학교에서 중간고사가 끝난 날,
그 학교의 국어교사 ′기행′이 그녀를 찾아온다.
두 사람의 만남이 목격되자 대치동 학부모들의 입방아에 오르내리기 시작하고
시험 문제 유출에 대한 의심까지 퍼진다.

그리고 ′윤임′은 ′기행′과의 만남으로 인해
소설가이자 절친한 친구였던 ′나은′, 10년 전 사귄 전남친 ′기행′
그리고 그녀를 짝사랑했던 ′미치오′까지
잊고 있었던, 잊고 싶었던 대학 시절의 과거와 조우한다.

나는 가끔 궁금해졌다. 너에게도 간절한 바람 따위가 있었을까?”"
M000151233,남한산성,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20171105/M000151233.jpg/dims/resize/480,Fifteen,139분,,2017,https://www.tving.com/contents/M000151233,드라마,"1636년 인조 14년 병자호란.
청의 대군이 공격해오자 임금과 조정은 적을 피해 남한산성으로 숨어든다.
추위와 굶주림, 절대적인 군사적 열세 속 청군에 완전히 포위된 상황, 
대신들의 의견 또한 첨예하게 맞선다.
 
순간의 치욕을 견디고 나라와 백성을 지켜야 한다는 이조판서 ‘최명길’(이병헌)과
청의 치욕스런 공격에 끝까지 맞서 싸워 대의를 지켜야 한다는 예조판서 ‘김상헌’(김윤석).
그 사이에서 ‘인조’(박해일)의 번민은 깊어지고, 청의 무리한 요구와 압박은 더욱 거세지는데...
 
나아갈 곳도 물러설 곳도 없는 고립무원의 남한산성
나라의 운명이 그곳에 갇혔다!"
M000369883,[극장판] 짱구는 못말려 11기 - 태풍을 부르는 영광의 불고기 로드,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20221016/M000369883.jpg/dims/resize/480,,88분,,애니메이션,https://www.tving.com/contents/M000369883,더빙판,"몇 달 동안 허리띠를 졸라매 불고기 파티를 벌이기로 한 짱구네 가족 앞에 나타난 의문의 사나이. 그리고 그 사나이를 뒤쫓는 ‘스위트 보이즈’란 수수께끼의 단체. 맛있는 불고기를 눈앞에 두고 짱구랑 그 가족들은 영문도 모른 채 도피의 길에 오른다. 누명을 벗을 수 있는 길은 오직, 스위트 보이즈의 본사가 있는 태안반도로 가서 두목을 만나는 것뿐! 과연 짱구네 식구들이 무사히 누명을 벗고 불고기 파티를 벌일 수 있을지..."
M000125305,명탐정 코난 : 화염의 해바라기 - 극장판 19기,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20231122/0526/M000125305.jpg/dims/resize/480,All,더빙판,108분,2015,https://www.tving.com/contents/M000125305,애니메이션,뉴욕 최대 미술품 경매장에서 빈센트 반 고흐의 명화 ‘해바라기’가 사상 최고액 3억 달러에 낙찰된다. 그림을 소유하게 된 정지로 회장의 목표는 전 세계에 흩어져 있는 고흐의 ‘해바라기’ 일곱 작품을 모아 최초로 전시하는 것. 난공불락을 자랑하는 레이크 록 미술관에서의 대규모 전시 계획을 발표하는 기자회견이 전 세계에 생중계되는 가운데 갑자기 괴도 키드가 출현! 고흐의 해바라기를 접수하겠다는 예고장을 날리고 바람처럼 사라지는데...
M000376432,언더 유어 베드,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240216/0555/M000376432.jpg/dims/resize/480,Nineteen,99분,,2023,https://www.tving.com/contents/M000376432,스릴러,"스무 살 첫사랑을 잊지 못한 서른 살 남자. 
외롭게 살다 우연히 그 여자와 재회한다.  

여자는 남자를 기억하지도 못하지만
남자는 다시 강렬히 여자에게 끌리고
여자 곁을 맴돌며 치밀하게 다가간다. 

24시간 여자를 보고 듣고 느끼며
맨 밑바닥 비밀까지 알게 된 남자.

남자는 여자를 구원할 수 있을까? 

“너와 가장 가까운 곳에서,
너의 전부를 느끼고 싶었어”"
M000376388,천박사 퇴마 연구소: 설경의 비밀,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20231215/0410/M000376388.jpg/dims/resize/480,Twelve,98분,,2023,https://www.tving.com/contents/M000376388,판타지,"대대로 마을을 지켜 온 당주집 장손이지만
정작 귀신은 믿지 않는 가짜 퇴마사 ‘천박사’(강동원).

사람의 마음을 꿰뚫는 통찰력으로 가짜 퇴마를 하며, 의뢰받은 사건들을 해결해 오던 그에게
귀신을 보는 의뢰인 ‘유경’(이솜)이 찾아와 거액의 수임료로 거절하기 힘든 제안을 한다.

‘천박사’는 파트너 ‘인배’(이동휘)와 함께 ‘유경’의 집으로 향하고 그곳에서 벌어지는 사건을 쫓으며
자신과 얽혀 있는 부적인 ‘설경’의 비밀을 알게 되는데…

귀신을 믿지 않는 가짜 퇴마사!
그의 세계를 흔드는 진짜 사건이 나타났다!"
M000373074,뮤턴트 이스케이프,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20230413/M000373074.jpg/dims/resize/480,Fifteen,106분,,2023,https://www.tving.com/contents/M000373074,액션,"그레이트노스웨스트 지역에 위치한 샌티부론 교도소는 초능력자 죄수들을 가두기 위해 세워진 곳으로 온갖 괴물, 사이보그 그리고 돌연변이들이 넘쳐난다. 그중에 가장 악명 높은 죄수는 추적도 추정도 불가능한 재산을 가진 슈퍼 천재 ′로브′. 부정부패의 온상인 교도소 총책임자 ‘데블린’의 유일한 관심은 오로지 로브의 숨겨진 재산이다.
이 교도소의 불안한 평화는 불온한 의도로 교도소에 잠입한 살인 자경단 ‘페이백’과 날조된 형량을 받은 ‘디에고 디아즈’가 등장하면서 위기에 처한다. 수감자와 간수들 사이에 긴장이 고조되면서 교도소는 무정부 상태가 되고 질서는 발칵 뒤집힌다."
M000369911,[극장판] 짱구는 못말려 24기  - 폭풍수면! 꿈꾸는 세계 대돌격,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240102/0650/M000369911.jpg/dims/resize/480,All,더빙판,96분,2017,https://www.tving.com/contents/M000369911,애니메이션,"어느 날, 꿈 속에서 거대한 물고기가 나타나 짱구 가족을 한 입에 삼킨 날로부터 마을 사람들은 모두 잠을 잘 때마다 보고 싶은 꿈을 꾸는 신기한 꿈의 세계로 가게 된다. 하지만 짱구의 유치원에 ‘보라’가 전학 온 후, 마을 사람들이 꿈꾸는 세계는 점차 악몽으로 변해가고 사람들은 무시무시한 악몽 속으로 빨려 들어가게 된다. 짱구와 떡잎마을 방위대는 새롭게 전학 온 보라가 꿈의 세계 속 비밀을 간직하고 있다는 것을 알게 되고, 마을 사람들과 보라를 위해 악몽과의 한판 대결을 시작하는데…"
M000365265,청춘,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240110/0115/M000365265.jpg/dims/resize/480,Nineteen,105분,,2000,https://www.tving.com/contents/M000365265,드라마,고등학교 3학년인 자효는 같은 반 하라의 유혹에 그녀와 첫 경험을 하게 되지만 당혹감을 느껴 그녀를 피하게 된다. 자효에게 강한 집착을 보이던 하라는 그의 냉담함을 참지 못하고 자살한다. 하라의 자살 이후 섹스에만 몰입하던 자효에게 남옥이 찾아오지만 그는 순수한 그녀의 사랑을 거부한다. 자효와 친구인 수인은 국어교사 정혜에게 사랑을 느낀다. 수인은 정혜에게 사랑을 고백하지만 선생과 제자의 사이는 어쩔 수가 없다. 쓰린 고3 생활을 경험한 자효와 수인은 대학생활을 위해 경주로 가는데...
M000313242,당신，거기있어줄래요,https://image.tving.com/ntgs/contents/CTC/caim/CAIM2100/ko/20240813/0015/M000313242.jpg/dims/resize/480,Twelve,110분,,2016,https://www.tving.com/contents/M000313242,로맨스,"인생을 뒤바꾼 기적 같은 10번의 기회
“넌 30년 전의 나고, 난 30년 후의 너야”

2015년 현재
“간절히 바라는 소원이 있습니까?”
현재의 수현(김윤석)은 의료 봉사 활동 중 한 소녀의 생명을 구하고
소녀의 할아버지로부터 신비로운 10개의 알약을 답례로 받는다.
호기심에 알약을 삼킨 수현은 순간 잠에 빠져들고
다시 눈을 떴을 때, 30년 전 과거의 자신과 마주하게 된다.

1985년 과거
“분명 모르는 사람인데... 이상하게 낯이 익었어”
오래된 연인 연아(채서진)와 행복한 나날을 보내던 과거의 수현(변요한)은
우연히 길에 쓰러진 남자를 돕게 된다.
남자는 본인이 30년 후의 수현이라 주장하고
황당해하던 과거의 수현은 그가 내미는 증거들을 보고 점차 혼란에 빠진다.

“과거는 되돌릴 수 없어. 지금 이 순간 역시, 되돌릴 수 없는 시간이고.”
“당신에겐 과거지만 나한테 미래에요. 그 미랜 내가 정하는 거고!”

사랑했던 연아를 꼭 한 번 보고 싶었다는 현재 수현의 말에
과거 수현은 알 수 없는 불안감을 느끼고
이어 믿기 힘든 미래에 대해 알게 되는데...

그 때로 돌아간다면... 지금의 내 인생도 바뀔 수 있을까요?"
